,x,y,u,v,vector
3927,456.0,80.0,93.92732315645908,3.629365871070923,117.68104724445884
3928,464.0,80.0,96.86495251641895,7.214505256636059,116.85860200394706
3929,472.0,80.0,93.52348618522996,5.684492744342244,118.33325096510728
3930,480.0,80.0,91.02248940913846,4.955739694658465,119.35438035121771
3931,488.0,80.0,91.0270537393216,10.92532363424378,122.42199753365844
3932,496.0,80.0,96.52016829985173,8.664106001725552,119.68123861148466
3933,504.0,80.0,100.72093396821838,9.34766526067951,120.79495915418086
3934,512.0,80.0,94.31150409785317,6.436721816187309,119.08898527041823
3935,520.0,80.0,95.17966842110272,8.837674255505302,117.51256185914743
3936,528.0,80.0,94.50083088273124,5.7673217536746355,117.61750121743924
3937,536.0,80.0,92.34202667045813,2.9487083691691667,117.12248914594353
3938,544.0,80.0,88.86438887248718,5.518490563207708,112.46133766187828
3939,552.0,80.0,92.86811988755785,7.621872354775113,117.08194289506307
3940,560.0,80.0,99.14030968855693,2.937527036290688,118.23684622859258
3941,568.0,80.0,94.3603610074539,4.2785245240279215,117.48760235404109
3942,576.0,80.0,91.837929156725,7.028796961814784,116.10195800382587
3943,584.0,80.0,90.88448702885225,5.289051338970871,117.35502352054762
3944,592.0,80.0,92.86621021260233,3.950618024487045,119.44998207928509
3945,600.0,80.0,88.62717673390168,5.166026095269474,118.40363245190677
3946,608.0,80.0,87.57870380032738,9.038084921781843,119.2061276568555
3947,616.0,80.0,87.6185471111013,3.0764826524421216,114.66905280410492
3948,624.0,80.0,85.03244176450703,3.0375704786087483,117.57215383013411
3949,632.0,80.0,73.27827110767858,-0.6823731505705916,110.87962887698342
3950,8.0,72.0,0.0,0.0,0.0
3951,16.0,72.0,0.0,0.0,0.0
3952,24.0,72.0,0.0,0.0,0.0
3953,32.0,72.0,0.0,0.0,0.0
3954,40.0,72.0,0.0,0.0,0.0
3955,48.0,72.0,0.0,0.0,0.0
3956,56.0,72.0,0.0,0.0,0.0
3957,64.0,72.0,0.0,0.0,0.0
3958,72.0,72.0,0.0,0.0,0.0
3959,80.0,72.0,0.0,0.0,0.0
3960,88.0,72.0,0.0,0.0,0.0
3961,96.0,72.0,0.0,0.0,0.0
3962,104.0,72.0,0.0,0.0,0.0
3963,112.0,72.0,0.0,0.0,0.0
3964,120.0,72.0,0.0,0.0,0.0
3965,128.0,72.0,0.0,0.0,0.0
3966,136.0,72.0,0.0,0.0,0.0
3967,144.0,72.0,0.0,0.0,0.0
3968,152.0,72.0,0.0,0.0,0.0
3969,160.0,72.0,0.0,0.0,0.0
3970,168.0,72.0,0.0,0.0,0.0
3971,176.0,72.0,0.0,0.0,0.0
3972,184.0,72.0,0.0,0.0,0.0
3973,192.0,72.0,0.0,0.0,0.0
3974,200.0,72.0,0.0,0.0,0.0
3975,208.0,72.0,0.0,0.0,0.0
3976,216.0,72.0,93.43259694650257,-8.41683612824555,116.6915665221211
3977,224.0,72.0,98.49407327279455,-11.26771004410857,124.18955915533131
3978,232.0,72.0,107.18987937831719,-13.611999873763128,124.85198283101306
3979,240.0,72.0,104.72834589054519,-15.838319178326929,125.86094680995107
3980,248.0,72.0,109.6917528678136,-15.575683276460653,127.26807728374287
3981,256.0,72.0,113.37008643017424,-13.674451598036601,129.37913722898634
3982,264.0,72.0,113.26501044562686,-11.222176727205166,127.00950126677644
3983,272.0,72.0,107.14239783461235,-9.38591618265484,127.40416822314442
3984,280.0,72.0,109.82102506272938,-8.58050415789018,125.18485637696817
3985,288.0,72.0,111.64908060016019,-7.446833744561064,129.22395954658143
3986,296.0,72.0,114.41682980231796,-2.3615526928950468,133.9826586125131
3987,304.0,72.0,117.74773991370935,0.7057742162876679,136.03652079783615
3988,312.0,72.0,116.4876497463811,-1.4957035307686128,136.73543236287065
3989,320.0,72.0,115.03679367945091,3.4941006392877494,136.79833818333088
3990,328.0,72.0,111.88620927907037,6.839575066502304,133.61521222723619
3991,336.0,72.0,113.78954236365753,7.281512153791419,134.49917741866562
3992,344.0,72.0,111.51858576550282,5.122884189834914,133.47351927692677
3993,352.0,72.0,110.3444994661108,6.962298561286405,132.18515134010437
3994,360.0,72.0,107.99037745486032,9.710857450647143,132.96548460623023
3995,368.0,72.0,115.08414367380936,9.577151323892101,136.30433656319406
3996,376.0,72.0,109.81366252286944,9.87699375764698,131.467603773603
3997,384.0,72.0,106.23070503687812,12.745615805041373,129.97890638137378
3998,392.0,72.0,108.58336061913371,10.100191949416516,132.61150116788636
3999,400.0,72.0,112.80052564036502,7.360737136695838,132.6691571504165
4000,408.0,72.0,108.71016337561977,4.662821837704285,128.51843758341468
4001,416.0,72.0,106.27790206475142,8.535076206957262,129.27319397442213
4002,424.0,72.0,109.09574691199856,6.229784773809475,129.15776851219402
4003,432.0,72.0,112.569602760884,6.189820799869882,128.04669038625605
4004,440.0,72.0,103.58206440505987,6.625575655362075,121.82466296714875
4005,448.0,72.0,99.55067245114613,8.88511770597256,121.78731888269645
4006,456.0,72.0,99.35289041421028,8.77623815331977,120.50357029177893
4007,464.0,72.0,97.89088119159355,7.2124850753677014,119.19107489797796
4008,472.0,72.0,93.17534464654993,5.125399695327506,119.37193208856927
4009,480.0,72.0,84.20032174903041,4.60387429370017,121.28874800539224
4010,488.0,72.0,91.14476423987861,5.341115859818486,118.45213447744753
4011,496.0,72.0,99.67593078899445,8.366965747698597,118.95336580935262
4012,504.0,72.0,97.64881497766193,5.903840273325729,118.94621695913885
4013,512.0,72.0,92.01679699193942,4.766083398246161,118.43135800200137
4014,520.0,72.0,95.03843025578809,4.304878588345301,117.34875788333794
4015,528.0,72.0,92.88681454467385,1.1718506359893617,119.5494402369643
4016,536.0,72.0,84.68121741726198,1.5412667216160625,116.69603582112198
4017,544.0,72.0,84.5578247597147,2.1914473176695513,118.10925880103979
4018,552.0,72.0,97.17843635673314,5.948912779471186,116.2094118365077
4019,560.0,72.0,98.44902435996221,8.308572423904392,118.73680245794405
4020,568.0,72.0,93.48295935586154,9.870539326895358,118.51306607958034
4021,576.0,72.0,88.25002647709546,9.891347816374521,121.94158853371076
4022,584.0,72.0,93.99530022102431,9.469358750625574,120.89521801149282
4023,592.0,72.0,98.1929284505585,5.729140414496989,121.1543157169586
4024,600.0,72.0,88.81825492885191,4.997884693928137,116.7283099481708
4025,608.0,72.0,86.10655907778778,7.348049553351062,114.53882027987738
4026,616.0,72.0,80.2660682407974,6.604951510034369,115.31351843752783
4027,624.0,72.0,84.92719762809055,2.1924561791844734,114.66647482439618
4028,632.0,72.0,76.07336586655414,-0.8322605432505428,110.94240362964376
4029,8.0,64.0,0.0,0.0,0.0
4030,16.0,64.0,0.0,0.0,0.0
4031,24.0,64.0,0.0,0.0,0.0
4032,32.0,64.0,0.0,0.0,0.0
4033,40.0,64.0,0.0,0.0,0.0
4034,48.0,64.0,0.0,0.0,0.0
4035,56.0,64.0,0.0,0.0,0.0
4036,64.0,64.0,0.0,0.0,0.0
4037,72.0,64.0,0.0,0.0,0.0
4038,80.0,64.0,0.0,0.0,0.0
4039,88.0,64.0,0.0,0.0,0.0
4040,96.0,64.0,0.0,0.0,0.0
4041,104.0,64.0,0.0,0.0,0.0
4042,112.0,64.0,0.0,0.0,0.0
4043,120.0,64.0,0.0,0.0,0.0
4044,128.0,64.0,0.0,0.0,0.0
4045,136.0,64.0,0.0,0.0,0.0
4046,144.0,64.0,0.0,0.0,0.0
4047,152.0,64.0,0.0,0.0,0.0
4048,160.0,64.0,0.0,0.0,0.0
4049,168.0,64.0,0.0,0.0,0.0
4050,176.0,64.0,0.0,0.0,0.0
4051,184.0,64.0,0.0,0.0,0.0
4052,192.0,64.0,0.0,0.0,0.0
4053,200.0,64.0,0.0,0.0,0.0
4054,208.0,64.0,92.55701160560444,-8.695422422315385,117.92596764916759
4055,216.0,64.0,98.64568970172743,-11.978708033416877,120.18556573998102
4056,224.0,64.0,100.82501497260405,-14.433575647875657,121.59255153471426
4057,232.0,64.0,106.34029358971092,-14.816927078312247,125.55714444435586
4058,240.0,64.0,106.26943144869743,-13.52206073263817,126.94348333466937
4059,248.0,64.0,108.20778653897928,-12.879268651542368,125.31991414138275
4060,256.0,64.0,111.13226406705951,-12.306784603999317,129.4213127320843
4061,264.0,64.0,112.84029463543725,-10.775299822051823,128.21206106318328
4062,272.0,64.0,111.83190068548925,-8.555360478656759,127.86661070164733
4063,280.0,64.0,113.07451732400354,-8.753671667542477,130.65186293759334
4064,288.0,64.0,115.69164546374887,-8.434956598291432,133.9755891747741
4065,296.0,64.0,116.54452234470234,-1.4660983811544812,137.0244188614867
4066,304.0,64.0,113.86379397667113,0.39151614521995504,134.89065518615521
4067,312.0,64.0,110.0992655481191,-0.2911422544971471,133.39193207935784
4068,320.0,64.0,107.14488669712054,3.491128444440226,135.370843601999
4069,328.0,64.0,112.81493160674647,7.3616116849593105,136.1421392178639
4070,336.0,64.0,114.74964295446117,3.7158914522150006,136.39056908190025
4071,344.0,64.0,110.54267172541984,6.866448027200372,134.01708192651498
4072,352.0,64.0,107.70603916695175,9.29043887317804,131.35949917719168
4073,360.0,64.0,108.69764833535318,8.805242534411201,132.57677734245368
4074,368.0,64.0,111.50654379527116,7.624835181212938,131.4965553844224
4075,376.0,64.0,107.41942024002034,8.825676286235199,129.909571993152
4076,384.0,64.0,113.17325110977488,10.285499629026337,133.58760258052334
4077,392.0,64.0,108.87481810435173,12.354250628918134,131.67376266356402
4078,400.0,64.0,107.93579551401764,9.47594987114483,130.38436242076034
4079,408.0,64.0,108.50129634419048,6.603112275397285,128.96768116951978
4080,416.0,64.0,106.50681941400047,6.799151986827468,128.4585125455949
4081,424.0,64.0,105.77826427688608,5.369501054659014,128.61173374859456
4082,432.0,64.0,110.37841211333942,6.1880478900009415,128.81636147896353
4083,440.0,64.0,102.90875347491621,7.715522787262991,124.82336532196354
4084,448.0,64.0,100.95931605640739,8.843901431009815,125.93662401334065
4085,456.0,64.0,104.04195838957176,7.535985937758842,122.60198526573855
4086,464.0,64.0,97.63197547516954,10.607080102905682,123.0093546976723
4087,472.0,64.0,90.80798796093832,5.7063716853504385,116.31144054764209
4088,480.0,64.0,91.64578286743819,6.442372167839506,120.12499503369304
4089,488.0,64.0,97.37339167605523,5.97141466286032,119.81297597499926
4090,496.0,64.0,104.50152675892585,4.619183503779243,122.26584230973921
4091,504.0,64.0,100.83695726530863,2.4457293791084584,120.96472298787064
4092,512.0,64.0,96.02032023854413,6.093779950601426,120.61200696212137
4093,520.0,64.0,93.43001152058082,6.053716615028949,117.74525341640627
4094,528.0,64.0,93.48957102735352,2.2803196598058584,119.21344558687233
4095,536.0,64.0,87.98181275253489,-0.43887388956823953,119.09503974630208
4096,544.0,64.0,93.37088456118491,-0.06682641553313114,119.8463966145566
4097,552.0,64.0,98.95054825507667,6.798769322636663,115.04613105622816
4098,560.0,64.0,99.67981215198195,9.240752133944802,121.38987458163716
